source_page_url,title,region_slug,provider,thumbnail_url,audit_stream_url,fetch_status,source_rights_status,licensed_override_note,match_status,quiver_beach_id,quiver_beach_slug,match_score,import_camera_url,stream_import_allowed,candidate_city,candidate_state,candidate_country
https://thesurfersview.com/live-cams/florida/st-george-island-beach-cam-surf-report/,St George Island Beach Cam & Surf Report - The Surfers View,florida,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/Florida/stgeorgelighthouse.stream/latest.jpg,https://stgeorgelighthouse.cdn.coastalcameranetwork.com/Florida/stgeorgelighthouse.stream/index.m3u8,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/florida/st-george-island-beach-cam-surf-report/,false,,FL,USA
https://thesurfersview.com/live-cams/hawaii/maliko-bay-surf-cam/,Maliko Bay Surf Cam - The Surfers View,hawaii,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/Hawaii/silverbackhawaii.stream/latest.jpg,https://malikobay.cdn.coastalcameranetwork.com/Hawaii/silverbackhawaii.stream/index.m3u8,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/hawaii/maliko-bay-surf-cam/,false,,HI,USA
https://thesurfersview.com/live-cams/hawaii/pipeline-surf-report-and-beach-cam/,Pipeline Surf Report & Beach Cam - The Surfers View,hawaii,The Surfers View,,,parsed,public_linkout,,matched,6a0674ac-3e6d-49f3-9fd4-a4f1857c408a,pipeline,1,https://thesurfersview.com/live-cams/hawaii/pipeline-surf-report-and-beach-cam/,false,,HI,USA
https://thesurfersview.com/live-cams/hawaii/turtle-bay-beach-cam-east-and-surf-report/,Turtle Bay Beach Cam East & Surf Report - The Surfers View,hawaii,The Surfers View,https://thesurfersview.com/wp-content/uploads/2021/03/turtle-bay-surf-report.jpg,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/hawaii/turtle-bay-beach-cam-east-and-surf-report/,false,,HI,USA
https://thesurfersview.com/live-cams/hawaii/turtle-bay-beach-cam-west-and-surf-report/,Turtle Bay Beach Cam West & Surf Report - The Surfers View,hawaii,The Surfers View,https://thesurfersview.com/wp-content/uploads/2021/03/turtle-bay-surf-cam.jpg,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/hawaii/turtle-bay-beach-cam-west-and-surf-report/,false,,HI,USA
https://thesurfersview.com/live-cams/hawaii/waikiki-beach-cam-surf-report/,Waikiki Beach Cam and Surf Report - The Surfers View,hawaii,The Surfers View,,,parsed,public_linkout,,matched,846ccff8-0e26-41f3-8496-5c5221109c6c,waikiki-beach,1,https://thesurfersview.com/live-cams/hawaii/waikiki-beach-cam-surf-report/,false,,HI,USA
https://thesurfersview.com/live-cams/hawaii/waimea-bay-surf-report-and-beach-cam/,Waimea Bay Surf Report & Beach Cam - The Surfers View,hawaii,The Surfers View,,,parsed,public_linkout,,matched,12431285-b73c-48e4-99b3-731594f6f98c,waimea-bay,1,https://thesurfersview.com/live-cams/hawaii/waimea-bay-surf-report-and-beach-cam/,false,,HI,USA
https://thesurfersview.com/live-cams/maine/higgins-beach-cam-surf-report/,Higgins Beach Cam & Surf Report - The Surfers View,maine,The Surfers View,,,parsed,public_linkout,,matched,adcd7128-424e-46d3-b8d1-f3aad6dd5edb,higgins-beach-scarborough-me,1,https://thesurfersview.com/live-cams/maine/higgins-beach-cam-surf-report/,false,,ME,USA
https://thesurfersview.com/live-cams/maine/kennebunk-beach-cam-surf-report/,Kennebunk Beach Cam & Surf Report - The Surfers View,maine,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/maine/kennebunk-beach-cam-surf-report/,false,,ME,USA
https://thesurfersview.com/live-cams/maine/marginal-way-webcam/,Marginal Way Webcam - The Surfers View,maine,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/maine/marginal-way-webcam/,false,,ME,USA
https://thesurfersview.com/live-cams/maine/scarborough-beach-cam-surf-report/,Scarborough Beach Cam & Surf Report - The Surfers View,maine,The Surfers View,,,parsed,public_linkout,,matched,a1566585-0143-4a1d-983f-c7fd195c5e55,scarborough-beach-scarborough-me,1,https://thesurfersview.com/live-cams/maine/scarborough-beach-cam-surf-report/,false,,ME,USA
https://thesurfersview.com/live-cams/maine/york-beach-cam-surf-report/,York Beach Cam & Surf Report - The Surfers View,maine,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/maine/york-beach-cam-surf-report/,false,,ME,USA
https://thesurfersview.com/live-cams/massachusetts/bank-street-beach-cam-surf-report/,Bank Street Beach Cam & Surf Report - The Surfers View,massachusetts,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/massachusetts/bank-street-beach-cam-surf-report/,false,,MA,USA
https://thesurfersview.com/live-cams/massachusetts/cape-cod-webcam-surf-report/,Cape Cod Webcam & Surf Report - The Surfers View,massachusetts,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/massachusetts/cape-cod-webcam-surf-report/,false,,MA,USA
https://thesurfersview.com/live-cams/massachusetts/nahant-surf-cam-beach-report/,Nahant Surf Cam - The Surfers View,massachusetts,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/massachusetts/nahant-surf-cam-beach-report/,false,,MA,USA
https://thesurfersview.com/live-cams/massachusetts/north-falmouth-beach-cam-surf-report/,North Falmouth Beach Cam & Surf Report - The Surfers View,massachusetts,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/massachusetts/north-falmouth-beach-cam-surf-report/,false,,MA,USA
https://thesurfersview.com/live-cams/massachusetts/salisbury-beach-cam-surf-report/,Salisbury Beach Cam & Surf Report - The Surfers View,massachusetts,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/massachusetts/salisbury-beach-cam-surf-report/,false,,MA,USA
https://thesurfersview.com/live-cams/mexico/cerritos-beach-cam-and-surf-report/,Cerritos Beach Cam - The Surfers View,mexico,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/ptzcamera/cerritosmex/latest.jpg,https://cerritos.cdn.coastalcameranetwork.com/ptzcamera/cerritosmex/index.m3u8,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/mexico/cerritos-beach-cam-and-surf-report/,false,,,Mexico
https://thesurfersview.com/live-cams/mexico/playa-del-carmen-beach-cam/,Playa Del Carmen Beach Cam - The Surfers View,mexico,Coastal Camera Network,https://cdn.target-video.com/live/partners/12647/snapshot/1128805_sd_69fd361940445_1778202137.jpg,https://playadelcarmen.cdn.coastalcameranetwork.com/ptzcamera/playadelcarmen/index.m3u8,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/mexico/playa-del-carmen-beach-cam/,false,,,Mexico
https://thesurfersview.com/live-cams/mexico/sayulita-webcam-and-surf-report/,Sayulita Webcam - The Surfers View,mexico,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/ptzcamera/sayulita/latest.jpg,https://sayulita.cdn.coastalcameranetwork.com/ptzcamera/sayulita/index.m3u8,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/mexico/sayulita-webcam-and-surf-report/,false,,,Mexico
https://thesurfersview.com/live-cams/new-hampshire/hampton-beach-cam-surf-report/,Hampton Beach Cam & Surf Report - The Surfers View,new-hampshire,The Surfers View,,,parsed,public_linkout,,needs_review,8160745c-6322-45b0-8bad-81319574008b,hampton-beach-hampton-nh,1,https://thesurfersview.com/live-cams/new-hampshire/hampton-beach-cam-surf-report/,false,,NH,USA
https://thesurfersview.com/live-cams/new-hampshire/jenness-beach-surf-cam-report/,Jenness Beach Surf Cam & Report - The Surfers View,new-hampshire,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-hampshire/jenness-beach-surf-cam-report/,false,,NH,USA
https://thesurfersview.com/live-cams/new-hampshire/north-hampton-beach-cam-surf-report/,North Hampton Beach Cam & Surf Report - The Surfers View,new-hampshire,The Surfers View,,,parsed,public_linkout,,needs_review,8160745c-6322-45b0-8bad-81319574008b,hampton-beach-hampton-nh,0.92,https://thesurfersview.com/live-cams/new-hampshire/north-hampton-beach-cam-surf-report/,false,,NH,USA
https://thesurfersview.com/live-cams/new-hampshire/rye-jenness-beach-cam-surf-report/,Rye Beach Cam - The Surfers View,new-hampshire,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-hampshire/rye-jenness-beach-cam-surf-report/,false,,NH,USA
https://thesurfersview.com/live-cams/new-jersey/atlantic-city-beach-cam-and-surf-report/,Atlantic City Beach Cam & Surf Report - The Surfers View,new-jersey,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-jersey/atlantic-city-beach-cam-and-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/avalon-beach-cam-and-surf-report/,Avalon Beach Cam & Surf Report - The Surfers View,new-jersey,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-jersey/avalon-beach-cam-and-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/bay-head-beach-cam-and-surf-report/,Bay Head Beach Cam & Surf Report - The Surfers View,new-jersey,Coastal Camera Network,https://cdn.target-video.com/live/partners/12647/snapshot/376061_sd_69fd4b7d20fec_1778207613.jpg,https://bayhead.cdn.coastalcameranetwork.com/ptzcamera/bayhead/index.m3u8,parsed,public_linkout,,matched,b9627a2a-493e-467f-9521-9081b47512cc,bay-head-beach-bay-head-nj,1,https://thesurfersview.com/live-cams/new-jersey/bay-head-beach-cam-and-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/beach-haven-lbi-beach-cam-and-surf-report/,Beach Haven LBI Cam & Surf Report - The Surfers View,new-jersey,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-jersey/beach-haven-lbi-beach-cam-and-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/belmar-beach-cam-and-surf-report/,Belmar Beach Cam & Surf Report - The Surfers View,new-jersey,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/New_Jersey/easternlinesbelmar.stream/latest.jpg,https://belmar.cdn.coastalcameranetwork.com/New_Jersey/easternlinesbelmar.stream/index.m3u8,parsed,public_linkout,,needs_review,fb0ee60f-a269-47ed-b244-e8dc64fff891,belmar-belmar-nj,1,https://thesurfersview.com/live-cams/new-jersey/belmar-beach-cam-and-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/brigantine-beach-cam-and-surf-report/,Brigantine Beach Cam & Surf Report - The Surfers View,new-jersey,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-jersey/brigantine-beach-cam-and-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/cape-may-beach-cam-and-surf-report/,Cape May Beach Cam & Surf Report - The Surfers View,new-jersey,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/New_Jersey/capemaycabanas.stream/latest.jpg,https://capemaycabanas.cdn.coastalcameranetwork.com/New_Jersey/capemaycabanas.stream/index.m3u8,parsed,public_linkout,,needs_review,ef5d9f02-6dfa-4513-92c2-c158dc8c17b5,broadway-beach-cape-may-nj,0.86,https://thesurfersview.com/live-cams/new-jersey/cape-may-beach-cam-and-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/deal-beach-cam-and-surf-report/,Deal Beach Cam - The Surfers View,new-jersey,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/New_Jersey2/dealcasino.stream/latest.jpg,https://dealcasino.cdn.coastalcameranetwork.com/New_Jersey2/dealcasino.stream/index.m3u8,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-jersey/deal-beach-cam-and-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/donovans-reef-sea-bright-beach-cam/,Donovan's Reef Sea Bright Beach Cam - The Surfers View,new-jersey,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/New_Jersey/donovans.stream/latest.jpg,https://donovans.cdn.coastalcameranetwork.com/New_Jersey/donovans.stream/index.m3u8,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-jersey/donovans-reef-sea-bright-beach-cam/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/dover-beaches-nj-cam-and-surf-report/,Dover Beaches NJ Cam - The Surfers View,new-jersey,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/New_Jersey/lavallettenorth.stream/latest.jpg,https://lavallettenorth.cdn.coastalcameranetwork.com/New_Jersey/lavallettenorth.stream/index.m3u8,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-jersey/dover-beaches-nj-cam-and-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/harvey-cedars-lbi-beach-cam-and-surf-report/,Harvey Cedars LBI Beach Cam & Surf Report - The Surfers View,new-jersey,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-jersey/harvey-cedars-lbi-beach-cam-and-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/lavallette-beach-cam-and-surf-report/,Lavallette Beach Cam & Surf Report - The Surfers View,new-jersey,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-jersey/lavallette-beach-cam-and-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/lavallette-nj-beach-cam/,Lavallette NJ Beach Cam - The Surfers View,new-jersey,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/sunba/lavallettesouth/latest.jpg,https://lavallettesouth.cdn.coastalcameranetwork.com/sunba/lavallettesouth/index.m3u8,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-jersey/lavallette-nj-beach-cam/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/long-branch-beach-cam-and-surf-report/,Long Branch Beach Cam - The Surfers View,new-jersey,The Surfers View,,,parsed,public_linkout,,matched,f84767c3-4c79-42ed-9e77-2351ab80d20e,long-branch-long-branch-nj,1,https://thesurfersview.com/live-cams/new-jersey/long-branch-beach-cam-and-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/longport-beach-cam-surf-report/,Longport Beach Cam - The Surfers View,new-jersey,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-jersey/longport-beach-cam-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/manasquan-beach-cam-and-surf-report/,Manasquan Beach Cam & Surf Report - The Surfers View,new-jersey,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/sunba/manasquan/latest.jpg,https://manasquan.cdn.coastalcameranetwork.com/sunba/manasquan/index.m3u8,parsed,public_linkout,,needs_review,fb4fa0e0-328c-442b-b17a-82f95fbb6af5,manasquan-inlet-manasquan-nj,0.86,https://thesurfersview.com/live-cams/new-jersey/manasquan-beach-cam-and-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/margate-beach-cam-surf-report/,Margate Beach Cam & Surf Report - The Surfers View,new-jersey,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-jersey/margate-beach-cam-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/monmouth-beach-cam-and-surf-report/,Monmouth Beach Cam & Surf Report - The Surfers View,new-jersey,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/sunba/monmouthbeachnj/latest.jpg,https://monmouthbeachnj.cdn.coastalcameranetwork.com/sunba/monmouthbeachnj/index.m3u8,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-jersey/monmouth-beach-cam-and-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/monmouth-beach-webcam-and-surf-report/,Monmouth Beach Webcam & Surf Report - The Surfers View,new-jersey,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-jersey/monmouth-beach-webcam-and-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/ocean-city-beach-cam-and-surf-report/,Ocean City Beach Cam and Surf Report - The Surfers View,new-jersey,The Surfers View,,,parsed,public_linkout,,needs_review,f7ebea96-dc6c-4a32-b881-9969cce2f986,1st-street-jetty-ocean-city-nj,0.86,https://thesurfersview.com/live-cams/new-jersey/ocean-city-beach-cam-and-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/ocean-city-cam-surf-report/,Ocean City Cam & Surf Report - The Surfers View,new-jersey,The Surfers View,,,parsed,public_linkout,,needs_review,f7ebea96-dc6c-4a32-b881-9969cce2f986,1st-street-jetty-ocean-city-nj,0.86,https://thesurfersview.com/live-cams/new-jersey/ocean-city-cam-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/ocean-city-webcam-and-surf-report/,Ocean City Webcam & Surf Report - The Surfers View,new-jersey,The Surfers View,,,parsed,public_linkout,,needs_review,f7ebea96-dc6c-4a32-b881-9969cce2f986,1st-street-jetty-ocean-city-nj,0.86,https://thesurfersview.com/live-cams/new-jersey/ocean-city-webcam-and-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/ortley-beach-cam-and-surf-report/,Ortley Beach Cam & Surf Report - The Surfers View,new-jersey,The Surfers View,,,parsed,public_linkout,,matched,f7d5b137-3950-43ce-891a-0c6ef8917dfd,ortley-beach-toms-river-nj,1,https://thesurfersview.com/live-cams/new-jersey/ortley-beach-cam-and-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/playa-bowls-belmar-surf-cam/,Playa Bowls Belmar Surf Cam - The Surfers View,new-jersey,Coastal Camera Network,https://cdn.target-video.com/live/partners/12647/snapshot/519759_sd_69fd420bbe8a1_1778205195.jpg,https://playabowlsbelmar.cdn.coastalcameranetwork.com/ptzcamera/playabowlsbelmar/index.m3u8,parsed,public_linkout,,needs_review,fb0ee60f-a269-47ed-b244-e8dc64fff891,belmar-belmar-nj,0.92,https://thesurfersview.com/live-cams/new-jersey/playa-bowls-belmar-surf-cam/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/sea-bright-beach-cam-and-surf-report/,Sea Bright Beach Cam and Surf Report - The Surfers View,new-jersey,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/sunba/seabrightNJ/latest.jpg,https://seabrightNJ.cdn.coastalcameranetwork.com/sunba/seabrightNJ/index.m3u8,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-jersey/sea-bright-beach-cam-and-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/sea-girt-beach-cam-and-surf-report/,Sea Girt Beach Cam & Surf Report - The Surfers View,new-jersey,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-jersey/sea-girt-beach-cam-and-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/sea-girt-live-cam-and-surf-report/,Sea Girt Live Cam - The Surfers View,new-jersey,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/New_Jersey/seagirt-north.stream/latest.jpg,https://seagirtnorth.cdn.coastalcameranetwork.com/New_Jersey/seagirt-north.stream/index.m3u8,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-jersey/sea-girt-live-cam-and-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/sea-girt-surf-cam/,Sea Girt Surf Cam - The Surfers View,new-jersey,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/New_Jersey/seagirtsouth.stream/latest.jpg,https://seagirtsouth.cdn.coastalcameranetwork.com/New_Jersey/seagirtsouth.stream/index.m3u8,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-jersey/sea-girt-surf-cam/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/sea-isle-city-beach-cam-and-surf-report/,Sea Isle City Beach Cam & Surf Report - The Surfers View,new-jersey,The Surfers View,,,parsed,public_linkout,,needs_review,86f9f0cd-e095-4416-af44-b2dd1cfecbe6,12th-street-jetty-sea-isle-city-nj,0.86,https://thesurfersview.com/live-cams/new-jersey/sea-isle-city-beach-cam-and-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/seaside-heights-beach-cam/,Seaside Heights Beach Cam - The Surfers View,new-jersey,Coastal Camera Network,https://cdn.target-video.com/live/partners/12647/snapshot/1674003_sd_69fd34289b0a0_1778201640.jpg,https://piernorth.cdn.coastalcameranetwork.com/New_Jersey/piernorth.stream/playlist.m3u8,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-jersey/seaside-heights-beach-cam/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/seaside-heights-cam-and-surf-report/,Seaside Heights Cam and Surf Report - The Surfers View,new-jersey,Coastal Camera Network,https://cdn.target-video.com/live/partners/12647/snapshot/379966_sd_69fd4359c0814_1778205529.jpg,https://seasideheights.cdn.coastalcameranetwork.com/New_Jersey/seasideheights.stream/index.m3u8,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-jersey/seaside-heights-cam-and-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/seaside-heights-nj-beach-cam/,Seaside Heights NJ Beach Cam - The Surfers View,new-jersey,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/New_Jersey/seasideheightssouth.stream/latest.jpg,https://seasideheightssouth.cdn.coastalcameranetwork.com/New_Jersey/seasideheightssouth.stream/index.m3u8,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-jersey/seaside-heights-nj-beach-cam/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/seaside-heights-webcam/,Seaside Heights Webcam - The Surfers View,new-jersey,Coastal Camera Network,https://cdn.target-video.com/live/partners/12647/snapshot/1225554_sd_69fd35b13f71c_1778202033.jpg,https://sshoceanclub.cdn.coastalcameranetwork.com/New_Jersey/sspark.stream/index.m3u8,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-jersey/seaside-heights-webcam/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/seaside-park-beach-cam/,Seaside Park Beach Cam - The Surfers View,new-jersey,Coastal Camera Network,https://cdn.target-video.com/live/partners/12647/snapshot/1208911_sd_69fd35e34362c_1778202083.jpg,https://sshoceanclubpark.cdn.coastalcameranetwork.com/sunba/sshoceanclub/index.m3u8,parsed,public_linkout,,needs_review,ce47aad5-8a2d-490c-8d42-5ebafc9e9105,seaside-park-seaside-park-nj,1,https://thesurfersview.com/live-cams/new-jersey/seaside-park-beach-cam/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/seaside-park-cam/,Seaside Park Cam - The Surfers View,new-jersey,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/New_Jersey/seasidepark.stream/latest.jpg,https://seasidepark.cdn.coastalcameranetwork.com/New_Jersey/seasidepark.stream/index.m3u8,parsed,public_linkout,,needs_review,ce47aad5-8a2d-490c-8d42-5ebafc9e9105,seaside-park-seaside-park-nj,1,https://thesurfersview.com/live-cams/new-jersey/seaside-park-cam/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/ship-bottom-lbi-beach-cam-and-surf-report/,Ship Bottom LBI Beach Cam & Surf Report - The Surfers View,new-jersey,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-jersey/ship-bottom-lbi-beach-cam-and-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/spring-lake-beach-cam-and-surf-report/,Spring Lake Beach Cam & Surf Report - The Surfers View,new-jersey,The Surfers View,,,parsed,public_linkout,,needs_review,a3344c6e-847a-4d85-84f4-6c8de7f7256f,kook-bay-spring-lake-nj,0.86,https://thesurfersview.com/live-cams/new-jersey/spring-lake-beach-cam-and-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/surf-city-beach-cam-surf-report/,Surf City Beach Cam & Surf Report - The Surfers View,new-jersey,The Surfers View,,,parsed,public_linkout,,needs_review,86f9f0cd-e095-4416-af44-b2dd1cfecbe6,12th-street-jetty-sea-isle-city-nj,0.86,https://thesurfersview.com/live-cams/new-jersey/surf-city-beach-cam-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/the-cove-cape-may-beach-cam-and-surf-report/,The Cove Cape May Beach Cam & Surf Report - The Surfers View,new-jersey,Coastal Camera Network,https://ccn-media.coastalcameranetwork.com/sunba/capemaycove/latest.jpg,https://capemaycove.cdn.coastalcameranetwork.com/sunba/capemaycove/index.m3u8,parsed,public_linkout,,matched,d56a19ac-a0ee-4f99-b041-a10d70c26860,the-cove-cape-may-nj,1,https://thesurfersview.com/live-cams/new-jersey/the-cove-cape-may-beach-cam-and-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/ventnor-beach-cam-surf-report/,Ventnor Beach Cam - The Surfers View,new-jersey,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-jersey/ventnor-beach-cam-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/wildwood-beach-cam-and-surf-report/,Wildwood Beach Cam & Surf Report - The Surfers View,new-jersey,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-jersey/wildwood-beach-cam-and-surf-report/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-jersey/wildwood-live-cam/,Wildwood Live Cam - The Surfers View,new-jersey,Coastal Camera Network,https://cdn.target-video.com/live/partners/12647/snapshot/1341379_sd_69fd3585976a6_1778201989.jpg,https://wildwoodacrest.cdn.coastalcameranetwork.com/New_Jersey/acaciawildwood.stream/index.m3u8,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-jersey/wildwood-live-cam/,false,,NJ,USA
https://thesurfersview.com/live-cams/new-york/atlantic-beach-cam-and-surf-report/,Atlantic Beach Cam and Surf Report - The Surfers View,new-york,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-york/atlantic-beach-cam-and-surf-report/,false,,NY,USA
https://thesurfersview.com/live-cams/new-york/coney-island-beach-cam-and-surf-report/,Coney Island Beach Cam and Surf Report - The Surfers View,new-york,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-york/coney-island-beach-cam-and-surf-report/,false,,NY,USA
https://thesurfersview.com/live-cams/new-york/coopers-beach-live-cam-and-surf-report/,Coopers Beach Cam & Surf Report - The Surfers View,new-york,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-york/coopers-beach-live-cam-and-surf-report/,false,,NY,USA
https://thesurfersview.com/live-cams/new-york/east-hampton-beach-cam-and-surf-report/,East Hampton Beach Cam and Surf Report - The Surfers View,new-york,The Surfers View,,,parsed,public_linkout,,candidate_new,,,0,https://thesurfersview.com/live-cams/new-york/east-hampton-beach-cam-and-surf-report/,false,,NY,USA
